LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,LowQualFinSF,GrLivArea,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,TotalSF,Age,RemodAge,GarageAge
21.0,1477,0.0,509.0,0.0,121.0,630.0,630,0,630,286.0,0,0,0,0,0,0,0,1260.0,49,49,49.0
88.0,13125,67.0,168.0,682.0,284.0,1134.0,1803,0,1803,484.0,0,0,0,0,0,0,0,2937.0,62,19,62.0
80.0,9130,252.0,400.0,64.0,336.0,800.0,800,0,1632,484.0,0,40,0,0,0,0,0,2432.0,53,19,53.0
34.0,5381,135.0,900.0,0.0,406.0,1306.0,1306,0,1306,624.0,170,63,0,0,0,0,0,2612.0,14,14,14.0
86.0,11839,99.0,1085.0,0.0,390.0,1475.0,1532,0,2329,514.0,192,121,0,0,0,0,0,3804.0,29,29,29.0
80.0,9600,0.0,1104.0,0.0,1420.0,2524.0,2524,0,2524,542.0,474,120,0,0,0,0,0,5048.0,38,38,38.0
64.5,13680,0.0,0.0,0.0,0.0,0.0,1733,0,1733,452.0,0,0,0,0,0,0,0,1733.0,64,64,64.0
85.0,16056,208.0,240.0,0.0,1752.0,1992.0,1992,0,2868,716.0,214,108,0,0,0,0,0,4860.0,14,13,14.0
57.0,9245,0.0,686.0,0.0,304.0,990.0,990,0,990,672.0,0,0,0,0,0,0,0,1980.0,25,24,23.0
100.0,21750,75.0,0.0,0.0,0.0,0.0,1771,0,1771,336.0,0,0,0,0,0,0,0,1771.0,59,13,59.0
60.0,11100,0.0,0.0,0.0,0.0,0.0,930,0,930,308.0,0,0,0,0,0,0,0,930.0,73,13,73.0
73.0,8993,0.0,0.0,0.0,1302.0,1302.0,1302,0,1302,436.0,0,22,0,0,0,0,0,2604.0,12,12,12.0
103.0,11175,0.0,0.0,0.0,1316.0,1316.0,1316,0,1316,440.0,0,20,0,0,0,0,0,2632.0,12,12,12.0
100.0,9500,272.0,442.0,0.0,374.0,816.0,1127,0,1977,540.0,0,52,0,0,0,0,0,2793.0,55,41,55.0
68.0,8562,145.0,383.0,0.0,833.0,1216.0,1526,0,1526,364.0,116,78,0,0,0,0,0,2742.0,62,17,62.0
90.0,11367,210.0,932.0,0.0,133.0,1065.0,1091,0,1989,586.0,199,60,0,0,0,0,0,3054.0,17,17,17.0
104.0,11361,160.0,644.0,0.0,549.0,1193.0,1523,0,1523,478.0,0,0,0,0,189,0,0,2716.0,43,43,43.0
43.0,7052,240.0,659.0,0.0,705.0,1364.0,1364,0,1364,484.0,192,36,0,0,0,0,0,2728.0,14,14,14.0
89.0,29959,0.0,595.0,0.0,378.0,973.0,979,0,1850,467.0,168,98,0,0,0,0,0,2823.0,25,25,25.0
96.0,11308,154.0,936.0,0.0,168.0,1104.0,1130,0,2184,836.0,0,102,0,0,0,0,0,3288.0,11,11,11.0
70.0,11275,480.0,297.0,557.0,0.0,854.0,1096,0,1991,432.0,0,0,19,0,0,0,0,2845.0,87,69,42.0
41.0,4920,0.0,616.0,0.0,722.0,1338.0,1338,0,1338,582.0,0,0,170,0,0,0,0,2676.0,18,18,18.0
120.0,18000,0.0,0.0,0.0,894.0,894.0,894,0,894,1248.0,0,20,0,0,0,0,560,1788.0,84,69,25.0
85.0,13600,0.0,0.0,0.0,662.0,662.0,1422,0,2337,560.0,0,57,0,0,0,0,0,2999.0,119,69,74.0
50.0,6000,0.0,397.0,0.0,706.0,1103.0,1103,0,1103,440.0,166,120,0,0,0,0,0,2206.0,94,39,43.0
73.0,11000,200.0,740.0,230.0,184.0,1154.0,1154,0,1154,480.0,0,58,0,0,0,0,0,2308.0,53,53,53.0
80.0,14000,0.0,1201.0,0.0,105.0,1306.0,1306,0,2260,533.0,296,44,0,0,0,0,0,3566.0,23,22,23.0
59.0,7837,0.0,0.0,0.0,799.0,799.0,799,0,1571,380.0,0,40,0,0,0,0,0,2370.0,26,25,26.0
80.0,9760,360.0,674.0,106.0,0.0,780.0,798,0,1611,442.0,328,128,0,0,189,0,0,2391.0,55,55,55.0
42.0,3964,0.0,837.0,0.0,105.0,942.0,1291,0,2521,576.0,728,20,0,0,0,0,0,3463.0,46,46,46.0
60.0,9600,0.0,220.0,0.0,625.0,845.0,893,0,893,576.0,0,0,0,0,0,0,0,1738.0,70,16,34.0
72.0,10152,120.0,586.0,0.0,462.0,1048.0,1048,0,1048,286.0,0,20,0,0,192,0,0,2096.0,63,63,63.0
78.0,11700,0.0,298.0,0.0,429.0,727.0,829,0,1556,441.0,0,0,0,0,0,0,0,2283.0,51,51,51.0
50.0,7585,0.0,0.0,0.0,810.0,810.0,1002,0,1456,280.0,0,0,0,0,0,0,0,2266.0,71,69,65.0
75.0,7950,140.0,535.0,0.0,155.0,690.0,698,0,1426,440.0,252,0,0,0,0,0,0,2116.0,42,42,42.0
74.0,8556,0.0,0.0,0.0,1240.0,1240.0,1240,0,1240,826.0,140,93,0,0,0,0,0,2480.0,13,13,13.0
75.0,13125,0.0,410.0,0.0,390.0,800.0,960,0,1740,240.0,0,0,0,0,0,0,0,2540.0,79,35,79.0
60.0,10800,0.0,626.0,0.0,170.0,796.0,1096,0,1466,566.0,436,21,0,0,0,0,500,2262.0,83,30,69.0
73.0,15870,0.0,75.0,791.0,230.0,1096.0,1096,0,1096,299.0,240,32,0,0,0,0,0,2192.0,50,50,50.0
37.0,4435,169.0,662.0,0.0,186.0,848.0,848,0,848,420.0,140,0,0,0,0,0,0,1696.0,15,15,15.0
65.0,8775,0.0,495.0,0.0,495.0,990.0,990,0,990,299.0,0,64,0,0,0,0,0,1980.0,25,25,23.0
80.0,11040,144.0,656.0,0.0,602.0,1258.0,1258,0,1258,528.0,55,0,0,216,0,0,0,2516.0,48,15,48.0
75.0,7500,0.0,824.0,0.0,216.0,1040.0,1040,0,1040,308.0,0,0,220,0,0,0,0,2080.0,56,56,56.0
70.0,8749,100.0,0.0,0.0,1459.0,1459.0,1459,0,1459,527.0,192,39,0,0,0,0,0,2918.0,17,17,17.0
80.0,8800,425.0,553.0,0.0,698.0,1251.0,1251,0,1251,461.0,0,116,0,0,0,0,700,2502.0,55,55,55.0
64.0,13031,0.0,592.0,0.0,99.0,691.0,691,0,1498,409.0,315,44,0,0,0,0,0,2189.0,24,23,24.0
73.0,9069,0.0,747.0,0.0,189.0,936.0,996,0,996,564.0,120,0,0,0,0,0,0,1932.0,27,27,27.0
21.0,1974,0.0,334.0,0.0,212.0,546.0,546,0,1092,286.0,120,96,0,0,0,0,0,1638.0,46,46,46.0
85.0,10574,0.0,0.0,0.0,1082.0,1082.0,1082,0,1953,1043.0,160,50,0,0,0,0,0,3035.0,14,13,14.0
24.0,2522,50.0,0.0,0.0,970.0,970.0,970,0,1709,380.0,0,40,0,0,0,0,0,2679.0,15,15,15.0
37.0,3316,0.0,1039.0,0.0,208.0,1247.0,1247,0,1247,550.0,0,84,0,0,0,0,0,2494.0,14,14,14.0
60.0,8544,0.0,0.0,0.0,0.0,0.0,1040,0,1040,400.0,0,0,0,0,0,0,0,1040.0,69,69,32.0
24.0,2160,212.0,510.0,0.0,90.0,600.0,624,0,1252,462.0,0,48,0,0,0,0,0,1852.0,20,19,20.0
60.0,8400,0.0,423.0,0.0,758.0,1181.0,1390,0,1694,576.0,342,0,128,0,0,0,0,2875.0,94,69,94.0
71.0,9230,166.0,661.0,0.0,203.0,864.0,1200,0,1200,884.0,0,64,0,0,0,0,0,2064.0,54,21,42.0
74.0,5868,0.0,248.0,240.0,448.0,936.0,936,0,936,308.0,0,0,80,0,160,0,0,1872.0,63,19,63.0
78.0,9317,0.0,24.0,0.0,1290.0,1314.0,1314,0,1314,440.0,0,22,0,0,0,0,0,2628.0,13,13,13.0
60.0,6882,0.0,0.0,0.0,684.0,684.0,773,0,1355,0.0,136,0,115,0,0,0,0,2039.0,105,13,2019.0
60.0,3696,0.0,0.0,0.0,1074.0,1074.0,1088,0,1088,461.0,0,74,137,0,0,0,0,2162.0,33,33,32.0
50.0,6000,0.0,672.0,0.0,0.0,672.0,757,0,1324,240.0,0,0,0,0,0,0,0,1996.0,83,69,83.0
82.0,11880,206.0,704.0,0.0,567.0,1271.0,1601,0,1601,478.0,0,0,0,0,0,0,0,2872.0,41,41,41.0
60.0,8400,0.0,290.0,0.0,0.0,290.0,438,0,438,246.0,0,0,0,0,0,0,0,728.0,99,69,89.0
61.0,9758,0.0,412.0,287.0,251.0,950.0,950,0,950,280.0,0,0,0,0,0,0,0,1900.0,48,48,38.0
70.0,7000,45.0,588.0,0.0,422.0,1010.0,1134,0,1134,254.0,0,16,0,0,0,0,0,2144.0,59,17,59.0
79.0,8910,0.0,655.0,0.0,0.0,655.0,1194,0,1194,539.0,0,0,192,0,0,0,0,1849.0,60,60,65.0
24.0,2016,304.0,0.0,0.0,630.0,630.0,630,0,1302,440.0,0,0,0,0,0,0,0,1932.0,49,49,49.0
98.0,12256,362.0,1032.0,0.0,431.0,1463.0,1500,0,2622,712.0,186,32,0,0,0,0,0,4085.0,25,24,25.0
114.0,10357,0.0,738.0,0.0,172.0,910.0,1442,0,1442,719.0,0,244,0,0,0,0,0,2352.0,29,28,29.0
168.0,23257,0.0,0.0,0.0,868.0,868.0,887,0,2021,422.0,0,100,0,0,0,0,0,2889.0,13,13,13.0
64.0,8063,0.0,0.0,0.0,924.0,924.0,948,0,1690,463.0,100,48,0,0,0,0,0,2614.0,19,19,19.0
107.0,11362,42.0,1039.0,0.0,797.0,1836.0,1836,0,1836,862.0,125,185,0,0,0,0,0,3672.0,15,14,15.0
64.0,8000,0.0,219.0,0.0,554.0,773.0,773,0,1658,431.0,224,84,0,0,0,0,0,2431.0,24,23,24.0
80.0,10480,660.0,403.0,0.0,400.0,803.0,1098,0,1964,483.0,0,69,0,0,0,0,0,2767.0,43,43,43.0
73.0,7100,0.0,708.0,0.0,108.0,816.0,816,0,816,308.0,0,0,0,0,0,0,0,1632.0,62,62,62.0
66.0,8923,0.0,643.0,0.0,365.0,1008.0,1008,0,1008,240.0,0,18,0,0,0,0,0,2016.0,66,13,66.0
90.0,5400,0.0,415.0,0.0,418.0,833.0,833,0,833,326.0,0,0,0,0,0,0,0,1666.0,65,19,64.0
93.0,12085,328.0,1004.0,0.0,730.0,1734.0,1734,0,1734,928.0,0,0,0,0,0,0,0,3468.0,12,12,12.0
64.0,7750,0.0,353.0,0.0,55.0,408.0,779,0,1419,527.0,120,0,0,0,0,0,0,1827.0,17,17,17.0
57.0,9764,0.0,702.0,0.0,192.0,894.0,894,0,894,450.0,0,0,0,0,0,0,0,1788.0,52,16,52.0
85.0,13825,0.0,0.0,0.0,533.0,533.0,1021,0,1601,300.0,280,34,0,0,0,0,0,2134.0,61,32,61.0
70.0,7560,0.0,369.0,0.0,671.0,1040.0,1040,0,1040,286.0,140,0,252,0,0,0,0,2080.0,60,60,60.0
59.0,8263,0.0,0.0,0.0,1012.0,1012.0,1012,0,1012,308.0,0,22,112,0,0,0,0,2024.0,99,69,99.0
84.0,10084,196.0,24.0,0.0,1528.0,1552.0,1552,0,1552,782.0,144,20,0,0,0,0,0,3104.0,14,13,14.0
64.5,8926,0.0,0.0,0.0,672.0,672.0,960,0,960,288.0,64,0,0,0,160,0,0,1632.0,63,63,63.0
50.0,9405,0.0,0.0,0.0,698.0,698.0,698,0,698,0.0,0,200,0,0,0,0,0,1396.0,72,11,2019.0
64.0,9125,170.0,0.0,0.0,384.0,384.0,812,0,1482,392.0,100,25,0,0,0,0,0,1866.0,27,27,27.0
60.0,10434,0.0,0.0,0.0,1005.0,1005.0,1005,0,1005,672.0,0,0,0,0,0,0,0,2010.0,64,64,42.0
53.0,3684,130.0,0.0,0.0,1373.0,1373.0,1555,0,1555,660.0,143,20,0,0,0,0,0,2928.0,12,12,12.0
182.0,14572,0.0,1300.0,0.0,230.0,1530.0,1530,0,1530,630.0,144,36,0,0,0,0,0,3060.0,15,15,15.0
59.0,11796,0.0,0.0,0.0,847.0,847.0,847,0,1959,434.0,100,48,0,0,0,0,0,2806.0,15,14,15.0
60.0,7200,180.0,936.0,0.0,0.0,936.0,936,0,936,672.0,49,0,0,0,0,0,0,1872.0,39,39,39.0
65.0,7804,0.0,622.0,0.0,500.0,1122.0,1328,0,1981,576.0,431,44,0,0,0,0,0,3103.0,91,69,38.0
63.0,10712,0.0,212.0,0.0,762.0,974.0,974,0,974,0.0,0,28,0,0,0,0,0,1948.0,28,27,2019.0
90.0,9900,0.0,0.0,0.0,1008.0,1008.0,1178,0,2210,205.0,0,48,0,0,0,0,0,3218.0,139,69,89.0
80.0,9828,0.0,584.0,0.0,544.0,1128.0,1142,0,2020,466.0,0,155,0,0,0,0,0,3148.0,24,24,24.0
57.0,8773,0.0,0.0,0.0,916.0,916.0,916,0,1600,460.0,100,38,0,0,0,0,0,2516.0,22,22,22.0
60.0,6180,0.0,0.0,0.0,960.0,960.0,986,0,986,180.0,0,128,0,0,0,0,0,1946.0,93,69,93.0
80.0,9600,0.0,280.0,0.0,752.0,1032.0,1032,0,1252,288.0,0,0,96,0,0,0,0,2284.0,69,69,69.0
54.0,6342,0.0,0.0,0.0,780.0,780.0,780,0,1020,0.0,0,0,176,0,0,0,0,1800.0,144,23,2019.0
74.0,9819,0.0,1567.0,0.0,0.0,1567.0,1567,0,1567,714.0,264,32,0,0,0,0,0,3134.0,42,42,42.0
98.0,8731,0.0,645.0,0.0,270.0,915.0,1167,0,1167,495.0,0,0,216,0,126,0,0,2082.0,99,69,47.0
60.0,7350,0.0,852.0,0.0,100.0,952.0,952,0,952,840.0,0,0,0,0,0,0,0,1904.0,68,68,31.0
80.0,10304,44.0,381.0,0.0,399.0,780.0,1088,0,1868,484.0,448,96,0,0,0,0,0,2648.0,43,43,43.0
77.0,9965,340.0,1150.0,0.0,316.0,1466.0,1466,0,2828,1052.0,125,144,0,0,0,0,0,4294.0,13,12,13.0
72.0,9000,0.0,288.0,0.0,718.0,1006.0,1006,0,1006,0.0,0,24,0,0,0,0,0,2012.0,60,60,2019.0
60.0,12180,0.0,348.0,0.0,324.0,672.0,672,0,924,280.0,0,0,0,0,0,0,0,1596.0,78,69,78.0
52.0,6240,0.0,0.0,0.0,1042.0,1042.0,1042,0,1576,225.0,0,0,0,0,0,0,0,2618.0,91,69,91.0
67.0,11200,85.0,1258.0,0.0,40.0,1298.0,1298,0,1298,403.0,165,26,0,0,0,0,0,2596.0,34,34,34.0
75.0,12000,0.0,275.0,0.0,429.0,704.0,860,0,1564,234.0,0,0,0,0,0,0,0,2268.0,78,69,78.0
60.0,5700,0.0,0.0,0.0,572.0,572.0,572,0,1111,288.0,0,0,176,0,0,0,0,1683.0,93,69,37.0
50.0,9000,0.0,624.0,0.0,26.0,650.0,832,0,1482,324.0,0,0,0,0,0,0,0,2132.0,99,31,89.0
57.0,8280,0.0,0.0,0.0,932.0,932.0,932,0,932,306.0,0,0,214,0,0,0,0,1864.0,69,69,69.0
134.0,17755,132.0,176.0,0.0,1290.0,1466.0,1466,0,1466,528.0,0,140,0,0,100,0,0,2932.0,60,60,60.0
90.0,14115,0.0,296.0,547.0,230.0,1073.0,1811,0,1811,470.0,0,0,280,0,0,0,0,2884.0,63,15,63.0
60.0,5890,0.0,538.0,0.0,278.0,816.0,816,0,816,432.0,0,0,96,0,0,0,0,1632.0,89,12,17.0
73.0,13700,288.0,454.0,0.0,410.0,864.0,902,0,1820,492.0,60,84,0,0,273,0,0,2684.0,54,31,54.0
90.0,10768,0.0,1157.0,0.0,280.0,1437.0,1437,0,1437,528.0,0,21,0,0,180,0,0,2874.0,43,15,43.0
85.0,9350,0.0,633.0,0.0,586.0,1219.0,1265,0,1265,502.0,0,92,0,96,0,0,0,2484.0,54,20,54.0
34.0,5001,166.0,904.0,0.0,410.0,1314.0,1314,0,1314,626.0,172,62,0,0,0,0,0,2628.0,12,11,11.0
92.0,11932,186.0,0.0,0.0,1580.0,1580.0,1580,0,1580,830.0,0,24,0,0,0,0,0,3160.0,12,11,11.0
76.0,9120,270.0,442.0,0.0,459.0,901.0,943,0,1876,540.0,0,69,0,0,0,0,0,2777.0,45,45,45.0
24.0,2280,0.0,311.0,0.0,544.0,855.0,855,0,1456,440.0,26,0,0,0,0,0,0,2311.0,41,41,41.0
70.0,14778,72.0,728.0,0.0,568.0,1296.0,1640,0,1640,924.0,108,0,0,216,0,0,0,2936.0,65,13,26.0
109.0,8724,0.0,492.0,0.0,402.0,894.0,894,0,894,450.0,0,0,0,0,0,0,0,1788.0,51,51,51.0
60.0,12900,0.0,1198.0,0.0,0.0,1198.0,1258,0,1258,400.0,120,0,0,0,0,0,0,2456.0,50,50,50.0
80.0,16157,0.0,680.0,391.0,289.0,1360.0,1432,0,1432,588.0,168,180,0,0,0,0,0,2792.0,41,41,41.0
79.0,9541,268.0,0.0,0.0,1502.0,1502.0,1502,0,1502,644.0,0,114,0,0,0,0,0,3004.0,10,10,10.0
64.0,10475,72.0,0.0,0.0,1694.0,1694.0,1694,0,1694,776.0,160,33,0,0,0,0,0,3388.0,11,11,11.0
58.0,10852,0.0,786.0,0.0,173.0,959.0,959,0,1671,472.0,0,38,0,0,0,0,0,2630.0,19,19,19.0
120.0,13728,0.0,626.0,0.0,501.0,1127.0,1236,0,2108,540.0,0,0,0,0,90,0,0,3235.0,84,33,84.0
118.0,35760,1378.0,1387.0,0.0,543.0,1930.0,1831,0,3627,807.0,361,76,0,0,0,0,0,5557.0,24,23,24.0
76.0,9880,0.0,522.0,0.0,574.0,1096.0,1118,0,1118,358.0,203,0,0,0,0,576,0,2214.0,42,42,42.0
76.0,9120,0.0,662.0,0.0,599.0,1261.0,1261,0,1261,433.0,0,0,0,0,288,0,1400,2522.0,61,61,61.0
35.0,4017,0.0,0.0,0.0,625.0,625.0,625,0,1250,625.0,0,54,0,0,0,0,0,1875.0,13,12,13.0
138.0,18030,0.0,152.0,469.0,977.0,1598.0,1636,479,3086,0.0,122,0,0,0,0,0,0,4205.0,73,25,2019.0
80.0,16560,0.0,503.0,0.0,449.0,952.0,1170,0,2345,360.0,0,0,0,0,0,0,0,3297.0,87,69,87.0
85.0,10678,337.0,700.0,0.0,983.0,1683.0,2129,0,2872,541.0,0,33,0,0,0,0,0,4555.0,27,19,27.0
37.0,6951,0.0,658.0,0.0,218.0,876.0,923,0,923,264.0,362,0,0,0,0,0,0,1799.0,35,34,35.0
60.0,3950,0.0,468.0,0.0,350.0,818.0,818,0,1224,210.0,0,0,116,0,0,0,0,2042.0,93,15,93.0
54.0,7681,0.0,0.0,0.0,731.0,731.0,820,0,1343,186.0,192,0,102,0,0,0,0,2074.0,98,69,98.0
77.0,8335,0.0,0.0,0.0,0.0,0.0,1124,0,1124,0.0,0,36,190,0,0,0,0,1124.0,65,65,2019.0
82.0,11170,0.0,1216.0,0.0,0.0,1216.0,1298,0,2514,693.0,0,0,0,0,0,0,0,3730.0,29,28,29.0
64.0,5587,186.0,1480.0,0.0,120.0,1600.0,1652,0,1652,482.0,162,53,0,153,0,0,0,3252.0,11,11,11.0
160.0,15623,0.0,2096.0,0.0,300.0,2396.0,2411,0,4476,813.0,171,78,0,0,0,555,0,6872.0,23,23,23.0
60.0,10800,0.0,821.0,0.0,299.0,1120.0,1130,0,1130,720.0,229,0,0,0,0,0,0,2250.0,99,69,49.0
50.0,35133,226.0,1159.0,0.0,413.0,1572.0,1572,0,1572,995.0,0,263,0,0,263,0,0,3144.0,56,56,56.0
60.0,9738,0.0,392.0,0.0,392.0,784.0,949,0,1221,392.0,0,0,236,0,0,0,0,2005.0,95,69,54.0
107.0,10615,0.0,440.0,0.0,538.0,978.0,1014,0,1699,420.0,0,74,0,0,0,0,0,2677.0,119,49,99.0
89.0,12461,0.0,1456.0,0.0,168.0,1624.0,1624,0,1624,757.0,0,114,192,0,0,0,0,3248.0,25,24,25.0
68.0,8935,95.0,0.0,0.0,831.0,831.0,831,0,1660,493.0,144,68,0,0,0,0,0,2491.0,17,17,17.0
60.0,7500,0.0,0.0,0.0,994.0,994.0,1028,0,1804,442.0,140,60,0,0,0,0,0,2798.0,20,20,20.0
74.0,32463,149.0,1159.0,0.0,90.0,1249.0,1622,0,1622,1356.0,439,0,0,0,0,0,0,2871.0,58,44,44.0
24.0,2645,456.0,0.0,0.0,776.0,776.0,764,0,1441,492.0,206,0,0,0,0,0,0,2217.0,20,19,20.0
60.0,9600,0.0,0.0,0.0,702.0,702.0,842,0,1472,250.0,0,0,84,0,0,0,0,2174.0,94,25,94.0
74.0,4500,425.0,883.0,0.0,341.0,1224.0,1224,0,1224,402.0,0,304,0,0,0,0,0,2448.0,20,20,20.0
80.0,9364,143.0,371.0,0.0,292.0,663.0,663,0,1352,299.0,379,36,0,0,0,0,0,2015.0,50,50,50.0
51.0,8029,0.0,0.0,0.0,728.0,728.0,728,0,1456,400.0,100,24,0,0,0,0,0,2184.0,14,14,14.0
58.0,14054,0.0,0.0,0.0,879.0,879.0,879,0,1863,660.0,100,17,0,0,0,0,0,2742.0,13,13,13.0
65.0,8850,0.0,0.0,0.0,815.0,815.0,815,0,1690,225.0,0,0,330,0,0,0,0,2505.0,103,69,103.0
70.0,9100,0.0,0.0,0.0,1212.0,1212.0,1212,0,1212,573.0,356,0,0,0,0,0,0,2424.0,18,18,18.0
75.0,11235,51.0,547.0,0.0,504.0,1051.0,1382,0,1382,459.0,0,82,0,0,0,0,0,2433.0,56,40,45.0
71.0,9353,0.0,0.0,0.0,864.0,864.0,864,0,864,280.0,0,0,0,0,0,0,0,1728.0,49,49,47.0
80.0,10400,0.0,0.0,0.0,866.0,866.0,866,0,1779,546.0,198,36,0,0,0,0,0,2645.0,21,21,21.0
50.0,6000,0.0,0.0,0.0,884.0,884.0,884,0,1348,216.0,0,0,208,0,0,0,0,2232.0,94,22,59.0
75.0,9750,171.0,0.0,0.0,1630.0,1630.0,1630,0,1630,451.0,74,234,0,0,0,0,0,3260.0,19,18,19.0
78.0,10140,0.0,788.0,0.0,268.0,1056.0,1074,0,1074,495.0,0,88,0,0,0,0,0,2130.0,44,44,44.0
90.0,14684,234.0,485.0,177.0,1496.0,2158.0,2196,0,2196,701.0,84,70,0,0,0,0,0,4354.0,29,28,29.0
67.0,8900,0.0,1056.0,0.0,0.0,1056.0,1056,0,1056,384.0,0,42,0,0,0,0,0,2112.0,53,53,53.0
70.0,9135,120.0,340.0,0.0,1342.0,1682.0,1700,0,1700,544.0,192,23,0,0,0,0,0,3382.0,16,16,16.0
70.0,7763,0.0,504.0,108.0,319.0,931.0,1283,0,1283,506.0,0,0,0,0,0,0,0,2214.0,57,39,39.0
85.0,10182,420.0,1220.0,0.0,440.0,1660.0,1660,0,1660,500.0,322,50,0,0,0,0,0,3320.0,13,13,13.0
70.0,11218,0.0,0.0,0.0,1055.0,1055.0,1055,0,1845,462.0,635,104,0,0,0,0,400,2900.0,27,27,27.0
152.0,12134,0.0,427.0,0.0,132.0,559.0,1080,0,1752,492.0,325,12,0,0,0,0,0,2311.0,31,14,31.0
50.0,9340,0.0,344.0,0.0,328.0,672.0,672,0,672,234.0,0,113,0,0,0,0,0,1344.0,78,69,78.0
72.0,10246,0.0,648.0,0.0,0.0,648.0,960,0,960,364.0,88,0,0,0,0,0,0,1608.0,54,18,54.0
69.0,10205,0.0,784.0,0.0,141.0,925.0,999,0,999,300.0,150,72,0,0,0,0,0,1924.0,57,57,57.0
99.0,7094,0.0,180.0,374.0,340.0,894.0,894,0,894,384.0,0,0,0,0,0,0,0,1788.0,53,53,53.0
68.0,8930,0.0,0.0,0.0,0.0,0.0,1318,0,1902,539.0,0,0,0,0,0,0,0,1902.0,41,41,41.0
72.0,8640,72.0,936.0,0.0,364.0,1300.0,1314,0,1314,552.0,135,112,0,0,0,0,0,2614.0,10,10,10.0
52.0,6240,0.0,0.0,0.0,0.0,0.0,672,0,912,0.0,0,0,0,0,0,0,0,912.0,72,69,2019.0
21.0,1680,236.0,0.0,0.0,672.0,672.0,672,0,1218,0.0,201,0,0,0,0,0,0,1890.0,48,48,2019.0
66.0,7800,0.0,312.0,600.0,0.0,912.0,912,0,912,288.0,0,0,0,0,0,0,0,1824.0,55,55,55.0
55.0,8250,0.0,250.0,492.0,210.0,952.0,1211,0,1211,322.0,0,63,0,0,0,0,0,2163.0,51,51,51.0
78.0,10496,320.0,196.0,0.0,844.0,1040.0,1168,0,1846,315.0,0,0,0,0,0,0,0,2886.0,70,69,70.0
89.0,10680,44.0,756.0,0.0,1380.0,2136.0,2136,0,2136,528.0,0,30,0,0,0,0,0,4272.0,68,68,68.0
60.0,15384,0.0,724.0,0.0,64.0,788.0,788,0,1490,388.0,100,75,0,0,0,0,0,2278.0,15,14,15.0
65.0,10482,63.0,507.0,0.0,81.0,588.0,1138,0,1138,264.0,224,0,0,0,0,0,0,1726.0,61,61,61.0
86.0,14598,74.0,0.0,0.0,894.0,894.0,894,0,1933,668.0,100,18,0,0,0,0,0,2827.0,12,12,12.0
72.0,8872,300.0,595.0,0.0,317.0,912.0,912,0,912,576.0,0,240,0,0,0,0,0,1824.0,54,11,27.0
65.0,8769,766.0,1540.0,0.0,162.0,1702.0,1702,0,1702,1052.0,0,72,0,0,224,0,0,3404.0,11,11,11.0
70.0,7910,0.0,666.0,0.0,409.0,1075.0,1507,0,1507,404.0,0,0,0,0,0,0,0,2582.0,59,59,59.0
72.0,18890,1.0,498.0,211.0,652.0,1361.0,1361,0,2620,600.0,155,24,145,0,0,0,8300,3981.0,42,42,42.0
70.0,7728,120.0,803.0,0.0,303.0,1106.0,1190,0,1190,540.0,0,18,0,0,0,0,0,2296.0,57,57,57.0
70.0,9842,0.0,0.0,0.0,0.0,0.0,1224,0,1224,462.0,0,0,0,0,0,0,0,1224.0,57,57,57.0
73.0,12160,180.0,1000.0,0.0,188.0,1188.0,1188,0,1188,531.0,0,0,0,0,0,0,0,2376.0,60,60,60.0
55.0,8525,0.0,0.0,0.0,940.0,940.0,1024,0,1964,0.0,0,192,0,0,0,0,0,2904.0,108,69,2019.0
96.0,13132,0.0,0.0,0.0,747.0,747.0,892,0,1784,180.0,203,40,0,0,0,0,0,2531.0,105,69,105.0
36.0,2628,106.0,0.0,0.0,764.0,764.0,764,0,1626,474.0,0,27,0,0,0,0,0,2390.0,16,16,16.0
41.0,12393,0.0,0.0,0.0,847.0,847.0,847,0,1948,434.0,100,48,0,0,0,0,0,2795.0,15,14,15.0
63.0,13072,0.0,0.0,0.0,1141.0,1141.0,1141,0,1141,484.0,0,0,0,0,0,0,0,2282.0,14,14,14.0
64.0,9037,32.0,428.0,0.0,1048.0,1476.0,1484,0,1484,472.0,120,33,0,0,0,0,0,2960.0,13,13,13.0
65.0,8158,252.0,550.0,0.0,334.0,884.0,884,0,1768,543.0,0,63,0,0,0,0,0,2652.0,16,16,16.0
83.0,9849,0.0,0.0,0.0,1689.0,1689.0,1689,0,1689,954.0,0,56,0,0,0,0,0,3378.0,12,12,12.0
85.0,10625,81.0,885.0,168.0,0.0,1053.0,1173,0,1173,528.0,0,120,0,0,0,0,0,2226.0,45,45,45.0
107.0,13891,0.0,1386.0,0.0,690.0,2076.0,2076,0,2076,850.0,216,229,0,0,0,0,0,4152.0,13,13,13.0
70.0,11435,0.0,0.0,0.0,792.0,792.0,792,0,1517,400.0,0,0,0,0,0,0,0,2309.0,90,69,88.0
78.0,12090,74.0,0.0,0.0,585.0,585.0,1140,0,1868,477.0,268,112,0,0,147,0,0,2453.0,35,16,35.0
65.0,8125,0.0,0.0,0.0,756.0,756.0,756,0,1553,615.0,0,45,0,0,0,0,0,2309.0,14,13,14.0
