LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,LowQualFinSF,GrLivArea,TotRmsAbvGrd,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,TotalSF,Age,RemodAge
96.0,12456,230.0,1172.0,0.0,528.0,1700.0,1718,0,1718,7,2008.0,786.0,216,48,0,0,0,0,0,3418.0,13,12
51.0,4712,0.0,384.0,0.0,363.0,747.0,774,0,1230,5,1946.0,305.0,0,57,0,0,63,0,0,1977.0,73,69
73.0,10659,0.0,915.0,0.0,135.0,1050.0,1050,0,1050,6,1961.0,368.0,0,319,0,0,0,0,0,2100.0,58,58
80.0,11717,571.0,0.0,0.0,1442.0,1442.0,1442,0,1442,6,1970.0,615.0,371,0,0,0,0,0,0,2884.0,49,49
60.0,9786,0.0,0.0,0.0,1007.0,1007.0,1077,0,1077,6,1922.0,210.0,0,100,48,0,0,0,0,2084.0,97,69
64.0,6762,24.0,686.0,0.0,501.0,1187.0,1208,0,1208,6,2006.0,632.0,105,61,0,0,0,0,0,2395.0,13,13
74.0,10206,0.0,0.0,0.0,0.0,0.0,944,0,944,4,1956.0,528.0,0,0,0,0,0,0,0,944.0,67,67
60.0,5400,0.0,0.0,0.0,691.0,691.0,691,0,691,4,1920.0,216.0,0,20,94,0,0,0,0,1382.0,99,69
75.0,11957,53.0,24.0,0.0,1550.0,1574.0,1574,0,1574,7,2006.0,824.0,144,104,0,0,0,0,0,3148.0,13,13
80.0,11500,164.0,0.0,0.0,1680.0,1680.0,1680,0,1680,8,1976.0,528.0,0,0,0,0,0,0,0,3360.0,43,43
43.0,3182,16.0,16.0,0.0,1330.0,1346.0,1504,0,1504,7,2005.0,457.0,156,0,0,0,0,0,0,2850.0,14,13
65.0,8385,220.0,595.0,0.0,390.0,985.0,985,0,985,6,1977.0,328.0,210,0,0,0,0,0,0,1970.0,42,42
73.0,12155,0.0,1237.0,0.0,420.0,1657.0,1657,0,1657,7,1970.0,484.0,0,0,0,0,147,0,0,3314.0,49,49
21.0,2217,0.0,273.0,273.0,0.0,546.0,546,0,1092,6,1970.0,286.0,238,0,0,0,0,0,0,1638.0,49,49
43.0,12118,108.0,0.0,0.0,1710.0,1710.0,1710,0,1710,7,2004.0,550.0,100,48,0,0,180,0,0,3420.0,15,14
60.0,6000,0.0,0.0,0.0,1008.0,1008.0,1008,514,1522,7,0.0,0.0,0,0,138,0,0,0,0,2016.0,93,69
115.0,21286,0.0,0.0,0.0,720.0,720.0,720,0,1271,7,1948.0,312.0,0,0,108,0,0,0,0,1991.0,71,69
75.0,9825,0.0,0.0,0.0,0.0,0.0,1664,0,1664,8,0.0,0.0,0,0,0,0,0,0,0,1664.0,54,54
55.0,10592,0.0,0.0,0.0,602.0,602.0,900,0,1502,7,1923.0,180.0,96,0,112,0,53,0,0,2104.0,96,23
60.0,7200,0.0,247.0,465.0,310.0,1022.0,1022,0,1022,4,1956.0,280.0,0,30,226,0,0,0,0,2044.0,109,13
60.0,11664,206.0,336.0,0.0,746.0,1082.0,1082,0,1082,5,1948.0,240.0,0,130,0,0,0,0,0,2164.0,71,69
70.0,8400,0.0,643.0,0.0,167.0,810.0,810,0,1665,6,2001.0,528.0,0,45,0,0,0,0,0,2475.0,18,18
73.0,11883,196.0,690.0,0.0,814.0,1504.0,1504,0,1504,6,1996.0,478.0,115,66,0,0,0,0,0,3008.0,23,23
60.0,5814,0.0,1036.0,0.0,184.0,1220.0,1360,0,1360,4,1984.0,565.0,63,0,0,0,0,0,0,2580.0,35,35
64.0,10784,76.0,0.0,0.0,384.0,384.0,802,0,1472,7,1991.0,402.0,164,0,0,0,0,0,0,1856.0,28,27
43.0,3013,145.0,16.0,0.0,1346.0,1362.0,1506,0,1506,6,2005.0,440.0,142,20,0,0,0,0,0,2868.0,14,14
60.0,7024,0.0,1024.0,0.0,108.0,1132.0,1132,0,1132,5,2005.0,451.0,252,64,0,0,0,0,0,2264.0,14,14
64.0,7406,84.0,684.0,0.0,515.0,1199.0,1220,0,1220,6,2006.0,632.0,105,54,0,0,0,0,0,2419.0,13,13
52.0,9439,0.0,324.0,0.0,588.0,912.0,912,0,1248,6,1957.0,160.0,0,0,192,0,0,0,0,2160.0,89,69
43.0,3182,14.0,16.0,0.0,1330.0,1346.0,1504,0,1504,7,2005.0,437.0,156,20,0,0,0,0,0,2850.0,14,13
82.0,15498,0.0,1165.0,400.0,0.0,1565.0,2898,0,2898,10,1976.0,665.0,0,72,174,0,0,0,0,4463.0,43,43
70.0,7700,0.0,138.0,468.0,276.0,882.0,882,0,882,5,1980.0,461.0,96,0,0,0,0,0,0,1764.0,47,47
73.0,9300,324.0,697.0,0.0,571.0,1268.0,1264,0,1264,6,1960.0,461.0,0,0,0,0,143,0,0,2532.0,59,59
71.0,9520,338.0,1513.0,0.0,125.0,1638.0,1646,0,1646,7,2008.0,800.0,192,44,0,0,0,0,0,3284.0,12,11
79.0,9492,0.0,368.0,41.0,359.0,768.0,968,0,1376,6,1941.0,240.0,0,0,0,0,0,0,0,2144.0,78,69
21.0,1680,281.0,317.0,0.0,355.0,672.0,672,0,1218,7,1972.0,264.0,0,28,0,0,0,0,0,1890.0,47,47
60.0,7082,0.0,0.0,0.0,686.0,686.0,948,0,1928,10,0.0,0.0,0,0,228,0,0,0,0,2614.0,103,24
102.0,15863,0.0,523.0,0.0,301.0,824.0,1687,397,3082,12,1970.0,672.0,136,63,0,0,0,0,0,3509.0,99,49
89.0,14541,0.0,1012.0,0.0,326.0,1338.0,1352,0,2520,10,1993.0,796.0,209,55,0,0,0,0,0,3858.0,26,26
70.0,8125,295.0,986.0,0.0,668.0,1654.0,1654,0,1654,6,2002.0,900.0,0,136,0,0,0,0,0,3308.0,17,17
50.0,6305,0.0,0.0,0.0,920.0,920.0,954,0,954,5,1938.0,240.0,0,0,0,0,0,0,0,1874.0,81,69
64.5,11500,0.0,0.0,0.0,0.0,0.0,845,0,845,5,1957.0,290.0,186,0,0,0,0,0,0,845.0,62,62
89.0,12898,70.0,1022.0,0.0,598.0,1620.0,1620,0,1620,6,2008.0,912.0,228,0,0,0,0,0,0,3240.0,12,11
70.0,9240,396.0,0.0,0.0,1055.0,1055.0,1055,0,2263,7,2001.0,905.0,0,45,0,0,189,0,0,3318.0,18,17
21.0,1533,0.0,0.0,0.0,546.0,546.0,798,0,1344,6,0.0,0.0,0,0,0,0,0,0,0,1890.0,49,11
21.0,1477,0.0,509.0,0.0,121.0,630.0,630,0,630,3,1970.0,286.0,0,0,0,0,0,0,0,1260.0,49,49
88.0,13125,67.0,168.0,682.0,284.0,1134.0,1803,0,1803,8,1957.0,484.0,0,0,0,0,0,0,0,2937.0,62,19
80.0,9130,252.0,400.0,64.0,336.0,800.0,800,0,1632,7,1966.0,484.0,0,40,0,0,0,0,0,2432.0,53,19
34.0,5381,135.0,900.0,0.0,406.0,1306.0,1306,0,1306,5,2005.0,624.0,170,63,0,0,0,0,0,2612.0,14,14
86.0,11839,99.0,1085.0,0.0,390.0,1475.0,1532,0,2329,10,1990.0,514.0,192,121,0,0,0,0,0,3804.0,29,29
80.0,9600,0.0,1104.0,0.0,1420.0,2524.0,2524,0,2524,9,1981.0,542.0,474,120,0,0,0,0,0,5048.0,38,38
64.5,13680,0.0,0.0,0.0,0.0,0.0,1733,0,1733,8,1955.0,452.0,0,0,0,0,0,0,0,1733.0,64,64
85.0,16056,208.0,240.0,0.0,1752.0,1992.0,1992,0,2868,11,2005.0,716.0,214,108,0,0,0,0,0,4860.0,14,13
57.0,9245,0.0,686.0,0.0,304.0,990.0,990,0,990,5,1996.0,672.0,0,0,0,0,0,0,0,1980.0,25,24
100.0,21750,75.0,0.0,0.0,0.0,0.0,1771,0,1771,9,1960.0,336.0,0,0,0,0,0,0,0,1771.0,59,13
60.0,11100,0.0,0.0,0.0,0.0,0.0,930,0,930,6,1946.0,308.0,0,0,0,0,0,0,0,930.0,73,13
73.0,8993,0.0,0.0,0.0,1302.0,1302.0,1302,0,1302,6,2007.0,436.0,0,22,0,0,0,0,0,2604.0,12,12
103.0,11175,0.0,0.0,0.0,1316.0,1316.0,1316,0,1316,6,2007.0,440.0,0,20,0,0,0,0,0,2632.0,12,12
100.0,9500,272.0,442.0,0.0,374.0,816.0,1127,0,1977,9,1964.0,540.0,0,52,0,0,0,0,0,2793.0,55,41
68.0,8562,145.0,383.0,0.0,833.0,1216.0,1526,0,1526,7,1957.0,364.0,116,78,0,0,0,0,0,2742.0,62,17
90.0,11367,210.0,932.0,0.0,133.0,1065.0,1091,0,1989,7,2002.0,586.0,199,60,0,0,0,0,0,3054.0,17,17
104.0,11361,160.0,644.0,0.0,549.0,1193.0,1523,0,1523,7,1976.0,478.0,0,0,0,0,189,0,0,2716.0,43,43
43.0,7052,240.0,659.0,0.0,705.0,1364.0,1364,0,1364,6,2005.0,484.0,192,36,0,0,0,0,0,2728.0,14,14
89.0,29959,0.0,595.0,0.0,378.0,973.0,979,0,1850,7,1994.0,467.0,168,98,0,0,0,0,0,2823.0,25,25
96.0,11308,154.0,936.0,0.0,168.0,1104.0,1130,0,2184,10,2008.0,836.0,0,102,0,0,0,0,0,3288.0,11,11
70.0,11275,480.0,297.0,557.0,0.0,854.0,1096,0,1991,7,1977.0,432.0,0,0,19,0,0,0,0,2845.0,87,69
41.0,4920,0.0,616.0,0.0,722.0,1338.0,1338,0,1338,6,2001.0,582.0,0,0,170,0,0,0,0,2676.0,18,18
120.0,18000,0.0,0.0,0.0,894.0,894.0,894,0,894,6,1994.0,1248.0,0,20,0,0,0,0,560,1788.0,84,69
85.0,13600,0.0,0.0,0.0,662.0,662.0,1422,0,2337,10,1945.0,560.0,0,57,0,0,0,0,0,2999.0,119,69
50.0,6000,0.0,397.0,0.0,706.0,1103.0,1103,0,1103,5,1976.0,440.0,166,120,0,0,0,0,0,2206.0,94,39
73.0,11000,200.0,740.0,230.0,184.0,1154.0,1154,0,1154,6,1966.0,480.0,0,58,0,0,0,0,0,2308.0,53,53
80.0,14000,0.0,1201.0,0.0,105.0,1306.0,1306,0,2260,7,1996.0,533.0,296,44,0,0,0,0,0,3566.0,23,22
59.0,7837,0.0,0.0,0.0,799.0,799.0,799,0,1571,7,1993.0,380.0,0,40,0,0,0,0,0,2370.0,26,25
80.0,9760,360.0,674.0,106.0,0.0,780.0,798,0,1611,7,1964.0,442.0,328,128,0,0,189,0,0,2391.0,55,55
42.0,3964,0.0,837.0,0.0,105.0,942.0,1291,0,2521,10,1973.0,576.0,728,20,0,0,0,0,0,3463.0,46,46
60.0,9600,0.0,220.0,0.0,625.0,845.0,893,0,893,4,1985.0,576.0,0,0,0,0,0,0,0,1738.0,70,16
72.0,10152,120.0,586.0,0.0,462.0,1048.0,1048,0,1048,6,1956.0,286.0,0,20,0,0,192,0,0,2096.0,63,63
78.0,11700,0.0,298.0,0.0,429.0,727.0,829,0,1556,8,1968.0,441.0,0,0,0,0,0,0,0,2283.0,51,51
50.0,7585,0.0,0.0,0.0,810.0,810.0,1002,0,1456,7,1954.0,280.0,0,0,0,0,0,0,0,2266.0,71,69
75.0,7950,140.0,535.0,0.0,155.0,690.0,698,0,1426,6,1977.0,440.0,252,0,0,0,0,0,0,2116.0,42,42
74.0,8556,0.0,0.0,0.0,1240.0,1240.0,1240,0,1240,5,2006.0,826.0,140,93,0,0,0,0,0,2480.0,13,13
75.0,13125,0.0,410.0,0.0,390.0,800.0,960,0,1740,6,1940.0,240.0,0,0,0,0,0,0,0,2540.0,79,35
60.0,10800,0.0,626.0,0.0,170.0,796.0,1096,0,1466,7,1950.0,566.0,436,21,0,0,0,0,500,2262.0,83,30
73.0,15870,0.0,75.0,791.0,230.0,1096.0,1096,0,1096,6,1969.0,299.0,240,32,0,0,0,0,0,2192.0,50,50
37.0,4435,169.0,662.0,0.0,186.0,848.0,848,0,848,3,2004.0,420.0,140,0,0,0,0,0,0,1696.0,15,15
65.0,8775,0.0,495.0,0.0,495.0,990.0,990,0,990,5,1996.0,299.0,0,64,0,0,0,0,0,1980.0,25,25
80.0,11040,144.0,656.0,0.0,602.0,1258.0,1258,0,1258,5,1971.0,528.0,55,0,0,216,0,0,0,2516.0,48,15
75.0,7500,0.0,824.0,0.0,216.0,1040.0,1040,0,1040,5,1963.0,308.0,0,0,220,0,0,0,0,2080.0,56,56
70.0,8749,100.0,0.0,0.0,1459.0,1459.0,1459,0,1459,6,2002.0,527.0,192,39,0,0,0,0,0,2918.0,17,17
80.0,8800,425.0,553.0,0.0,698.0,1251.0,1251,0,1251,6,1964.0,461.0,0,116,0,0,0,0,700,2502.0,55,55
64.0,13031,0.0,592.0,0.0,99.0,691.0,691,0,1498,6,1995.0,409.0,315,44,0,0,0,0,0,2189.0,24,23
73.0,9069,0.0,747.0,0.0,189.0,936.0,996,0,996,5,1992.0,564.0,120,0,0,0,0,0,0,1932.0,27,27
21.0,1974,0.0,334.0,0.0,212.0,546.0,546,0,1092,6,1973.0,286.0,120,96,0,0,0,0,0,1638.0,46,46
85.0,10574,0.0,0.0,0.0,1082.0,1082.0,1082,0,1953,9,2005.0,1043.0,160,50,0,0,0,0,0,3035.0,14,13
24.0,2522,50.0,0.0,0.0,970.0,970.0,970,0,1709,7,2004.0,380.0,0,40,0,0,0,0,0,2679.0,15,15
37.0,3316,0.0,1039.0,0.0,208.0,1247.0,1247,0,1247,4,2005.0,550.0,0,84,0,0,0,0,0,2494.0,14,14
60.0,8544,0.0,0.0,0.0,0.0,0.0,1040,0,1040,6,1987.0,400.0,0,0,0,0,0,0,0,1040.0,69,69
24.0,2160,212.0,510.0,0.0,90.0,600.0,624,0,1252,4,1999.0,462.0,0,48,0,0,0,0,0,1852.0,20,19
60.0,8400,0.0,423.0,0.0,758.0,1181.0,1390,0,1694,7,1925.0,576.0,342,0,128,0,0,0,0,2875.0,94,69
71.0,9230,166.0,661.0,0.0,203.0,864.0,1200,0,1200,6,1977.0,884.0,0,64,0,0,0,0,0,2064.0,54,21
74.0,5868,0.0,248.0,240.0,448.0,936.0,936,0,936,4,1956.0,308.0,0,0,80,0,160,0,0,1872.0,63,19
78.0,9317,0.0,24.0,0.0,1290.0,1314.0,1314,0,1314,6,2006.0,440.0,0,22,0,0,0,0,0,2628.0,13,13
60.0,6882,0.0,0.0,0.0,684.0,684.0,773,0,1355,7,0.0,0.0,136,0,115,0,0,0,0,2039.0,105,13
60.0,3696,0.0,0.0,0.0,1074.0,1074.0,1088,0,1088,5,1987.0,461.0,0,74,137,0,0,0,0,2162.0,33,33
50.0,6000,0.0,672.0,0.0,0.0,672.0,757,0,1324,6,1936.0,240.0,0,0,0,0,0,0,0,1996.0,83,69
82.0,11880,206.0,704.0,0.0,567.0,1271.0,1601,0,1601,7,1978.0,478.0,0,0,0,0,0,0,0,2872.0,41,41
60.0,8400,0.0,290.0,0.0,0.0,290.0,438,0,438,3,1930.0,246.0,0,0,0,0,0,0,0,728.0,99,69
61.0,9758,0.0,412.0,287.0,251.0,950.0,950,0,950,5,1981.0,280.0,0,0,0,0,0,0,0,1900.0,48,48
70.0,7000,45.0,588.0,0.0,422.0,1010.0,1134,0,1134,6,1960.0,254.0,0,16,0,0,0,0,0,2144.0,59,17
79.0,8910,0.0,655.0,0.0,0.0,655.0,1194,0,1194,6,1954.0,539.0,0,0,192,0,0,0,0,1849.0,60,60
24.0,2016,304.0,0.0,0.0,630.0,630.0,630,0,1302,6,1970.0,440.0,0,0,0,0,0,0,0,1932.0,49,49
98.0,12256,362.0,1032.0,0.0,431.0,1463.0,1500,0,2622,9,1994.0,712.0,186,32,0,0,0,0,0,4085.0,25,24
114.0,10357,0.0,738.0,0.0,172.0,910.0,1442,0,1442,6,1990.0,719.0,0,244,0,0,0,0,0,2352.0,29,28
168.0,23257,0.0,0.0,0.0,868.0,868.0,887,0,2021,9,2006.0,422.0,0,100,0,0,0,0,0,2889.0,13,13
64.0,8063,0.0,0.0,0.0,924.0,924.0,948,0,1690,7,2000.0,463.0,100,48,0,0,0,0,0,2614.0,19,19
107.0,11362,42.0,1039.0,0.0,797.0,1836.0,1836,0,1836,7,2004.0,862.0,125,185,0,0,0,0,0,3672.0,15,14
64.0,8000,0.0,219.0,0.0,554.0,773.0,773,0,1658,8,1995.0,431.0,224,84,0,0,0,0,0,2431.0,24,23
80.0,10480,660.0,403.0,0.0,400.0,803.0,1098,0,1964,8,1976.0,483.0,0,69,0,0,0,0,0,2767.0,43,43
73.0,7100,0.0,708.0,0.0,108.0,816.0,816,0,816,5,1957.0,308.0,0,0,0,0,0,0,0,1632.0,62,62
66.0,8923,0.0,643.0,0.0,365.0,1008.0,1008,0,1008,6,1953.0,240.0,0,18,0,0,0,0,0,2016.0,66,13
90.0,5400,0.0,415.0,0.0,418.0,833.0,833,0,833,4,1955.0,326.0,0,0,0,0,0,0,0,1666.0,65,19
93.0,12085,328.0,1004.0,0.0,730.0,1734.0,1734,0,1734,7,2007.0,928.0,0,0,0,0,0,0,0,3468.0,12,12
64.0,7750,0.0,353.0,0.0,55.0,408.0,779,0,1419,7,2002.0,527.0,120,0,0,0,0,0,0,1827.0,17,17
57.0,9764,0.0,702.0,0.0,192.0,894.0,894,0,894,5,1967.0,450.0,0,0,0,0,0,0,0,1788.0,52,16
85.0,13825,0.0,0.0,0.0,533.0,533.0,1021,0,1601,6,1958.0,300.0,280,34,0,0,0,0,0,2134.0,61,32
70.0,7560,0.0,369.0,0.0,671.0,1040.0,1040,0,1040,6,1959.0,286.0,140,0,252,0,0,0,0,2080.0,60,60
59.0,8263,0.0,0.0,0.0,1012.0,1012.0,1012,0,1012,6,1920.0,308.0,0,22,112,0,0,0,0,2024.0,99,69
84.0,10084,196.0,24.0,0.0,1528.0,1552.0,1552,0,1552,7,2005.0,782.0,144,20,0,0,0,0,0,3104.0,14,13
64.5,8926,0.0,0.0,0.0,672.0,672.0,960,0,960,5,1956.0,288.0,64,0,0,0,160,0,0,1632.0,63,63
50.0,9405,0.0,0.0,0.0,698.0,698.0,698,0,698,4,0.0,0.0,0,200,0,0,0,0,0,1396.0,72,11
64.0,9125,170.0,0.0,0.0,384.0,384.0,812,0,1482,7,1992.0,392.0,100,25,0,0,0,0,0,1866.0,27,27
60.0,10434,0.0,0.0,0.0,1005.0,1005.0,1005,0,1005,5,1977.0,672.0,0,0,0,0,0,0,0,2010.0,64,64
53.0,3684,130.0,0.0,0.0,1373.0,1373.0,1555,0,1555,7,2007.0,660.0,143,20,0,0,0,0,0,2928.0,12,12
182.0,14572,0.0,1300.0,0.0,230.0,1530.0,1530,0,1530,7,2004.0,630.0,144,36,0,0,0,0,0,3060.0,15,15
59.0,11796,0.0,0.0,0.0,847.0,847.0,847,0,1959,8,2004.0,434.0,100,48,0,0,0,0,0,2806.0,15,14
60.0,7200,180.0,936.0,0.0,0.0,936.0,936,0,936,4,1980.0,672.0,49,0,0,0,0,0,0,1872.0,39,39
65.0,7804,0.0,622.0,0.0,500.0,1122.0,1328,0,1981,7,1981.0,576.0,431,44,0,0,0,0,0,3103.0,91,69
63.0,10712,0.0,212.0,0.0,762.0,974.0,974,0,974,5,0.0,0.0,0,28,0,0,0,0,0,1948.0,28,27
90.0,9900,0.0,0.0,0.0,1008.0,1008.0,1178,0,2210,8,1930.0,205.0,0,48,0,0,0,0,0,3218.0,139,69
80.0,9828,0.0,584.0,0.0,544.0,1128.0,1142,0,2020,8,1995.0,466.0,0,155,0,0,0,0,0,3148.0,24,24
57.0,8773,0.0,0.0,0.0,916.0,916.0,916,0,1600,7,1997.0,460.0,100,38,0,0,0,0,0,2516.0,22,22
60.0,6180,0.0,0.0,0.0,960.0,960.0,986,0,986,5,1926.0,180.0,0,128,0,0,0,0,0,1946.0,93,69
80.0,9600,0.0,280.0,0.0,752.0,1032.0,1032,0,1252,6,1950.0,288.0,0,0,96,0,0,0,0,2284.0,69,69
54.0,6342,0.0,0.0,0.0,780.0,780.0,780,0,1020,6,0.0,0.0,0,0,176,0,0,0,0,1800.0,144,23
74.0,9819,0.0,1567.0,0.0,0.0,1567.0,1567,0,1567,5,1977.0,714.0,264,32,0,0,0,0,0,3134.0,42,42
98.0,8731,0.0,645.0,0.0,270.0,915.0,1167,0,1167,6,1972.0,495.0,0,0,216,0,126,0,0,2082.0,99,69
60.0,7350,0.0,852.0,0.0,100.0,952.0,952,0,952,4,1988.0,840.0,0,0,0,0,0,0,0,1904.0,68,68
80.0,10304,44.0,381.0,0.0,399.0,780.0,1088,0,1868,9,1976.0,484.0,448,96,0,0,0,0,0,2648.0,43,43
77.0,9965,340.0,1150.0,0.0,316.0,1466.0,1466,0,2828,11,2006.0,1052.0,125,144,0,0,0,0,0,4294.0,13,12
72.0,9000,0.0,288.0,0.0,718.0,1006.0,1006,0,1006,5,0.0,0.0,0,24,0,0,0,0,0,2012.0,60,60
60.0,12180,0.0,348.0,0.0,324.0,672.0,672,0,924,5,1941.0,280.0,0,0,0,0,0,0,0,1596.0,78,69
52.0,6240,0.0,0.0,0.0,1042.0,1042.0,1042,0,1576,8,1928.0,225.0,0,0,0,0,0,0,0,2618.0,91,69
67.0,11200,85.0,1258.0,0.0,40.0,1298.0,1298,0,1298,5,1985.0,403.0,165,26,0,0,0,0,0,2596.0,34,34
75.0,12000,0.0,275.0,0.0,429.0,704.0,860,0,1564,7,1941.0,234.0,0,0,0,0,0,0,0,2268.0,78,69
60.0,5700,0.0,0.0,0.0,572.0,572.0,572,0,1111,5,1982.0,288.0,0,0,176,0,0,0,0,1683.0,93,69
50.0,9000,0.0,624.0,0.0,26.0,650.0,832,0,1482,7,1930.0,324.0,0,0,0,0,0,0,0,2132.0,99,31
57.0,8280,0.0,0.0,0.0,932.0,932.0,932,0,932,4,1950.0,306.0,0,0,214,0,0,0,0,1864.0,69,69
134.0,17755,132.0,176.0,0.0,1290.0,1466.0,1466,0,1466,6,1959.0,528.0,0,140,0,0,100,0,0,2932.0,60,60
90.0,14115,0.0,296.0,547.0,230.0,1073.0,1811,0,1811,6,1956.0,470.0,0,0,280,0,0,0,0,2884.0,63,15
60.0,5890,0.0,538.0,0.0,278.0,816.0,816,0,816,5,2002.0,432.0,0,0,96,0,0,0,0,1632.0,89,12
73.0,13700,288.0,454.0,0.0,410.0,864.0,902,0,1820,8,1965.0,492.0,60,84,0,0,273,0,0,2684.0,54,31
90.0,10768,0.0,1157.0,0.0,280.0,1437.0,1437,0,1437,6,1976.0,528.0,0,21,0,0,180,0,0,2874.0,43,15
85.0,9350,0.0,633.0,0.0,586.0,1219.0,1265,0,1265,6,1965.0,502.0,0,92,0,96,0,0,0,2484.0,54,20
34.0,5001,166.0,904.0,0.0,410.0,1314.0,1314,0,1314,6,2008.0,626.0,172,62,0,0,0,0,0,2628.0,12,11
92.0,11932,186.0,0.0,0.0,1580.0,1580.0,1580,0,1580,7,2008.0,830.0,0,24,0,0,0,0,0,3160.0,12,11
76.0,9120,270.0,442.0,0.0,459.0,901.0,943,0,1876,8,1974.0,540.0,0,69,0,0,0,0,0,2777.0,45,45
24.0,2280,0.0,311.0,0.0,544.0,855.0,855,0,1456,7,1978.0,440.0,26,0,0,0,0,0,0,2311.0,41,41
70.0,14778,72.0,728.0,0.0,568.0,1296.0,1640,0,1640,7,1993.0,924.0,108,0,0,216,0,0,0,2936.0,65,13
109.0,8724,0.0,492.0,0.0,402.0,894.0,894,0,894,5,1968.0,450.0,0,0,0,0,0,0,0,1788.0,51,51
60.0,12900,0.0,1198.0,0.0,0.0,1198.0,1258,0,1258,6,1969.0,400.0,120,0,0,0,0,0,0,2456.0,50,50
80.0,16157,0.0,680.0,391.0,289.0,1360.0,1432,0,1432,5,1978.0,588.0,168,180,0,0,0,0,0,2792.0,41,41
79.0,9541,268.0,0.0,0.0,1502.0,1502.0,1502,0,1502,7,2009.0,644.0,0,114,0,0,0,0,0,3004.0,10,10
64.0,10475,72.0,0.0,0.0,1694.0,1694.0,1694,0,1694,7,2008.0,776.0,160,33,0,0,0,0,0,3388.0,11,11
58.0,10852,0.0,786.0,0.0,173.0,959.0,959,0,1671,7,2000.0,472.0,0,38,0,0,0,0,0,2630.0,19,19
120.0,13728,0.0,626.0,0.0,501.0,1127.0,1236,0,2108,7,1935.0,540.0,0,0,0,0,90,0,0,3235.0,84,33
118.0,35760,1378.0,1387.0,0.0,543.0,1930.0,1831,0,3627,10,1995.0,807.0,361,76,0,0,0,0,0,5557.0,24,23
76.0,9880,0.0,522.0,0.0,574.0,1096.0,1118,0,1118,6,1977.0,358.0,203,0,0,0,0,576,0,2214.0,42,42
76.0,9120,0.0,662.0,0.0,599.0,1261.0,1261,0,1261,6,1958.0,433.0,0,0,0,0,288,0,1400,2522.0,61,61
35.0,4017,0.0,0.0,0.0,625.0,625.0,625,0,1250,5,2006.0,625.0,0,54,0,0,0,0,0,1875.0,13,12
138.0,18030,0.0,152.0,469.0,977.0,1598.0,1636,479,3086,12,0.0,0.0,122,0,0,0,0,0,0,4205.0,73,25
80.0,16560,0.0,503.0,0.0,449.0,952.0,1170,0,2345,9,1932.0,360.0,0,0,0,0,0,0,0,3297.0,87,69
85.0,10678,337.0,700.0,0.0,983.0,1683.0,2129,0,2872,9,1992.0,541.0,0,33,0,0,0,0,0,4555.0,27,19
37.0,6951,0.0,658.0,0.0,218.0,876.0,923,0,923,5,1984.0,264.0,362,0,0,0,0,0,0,1799.0,35,34
60.0,3950,0.0,468.0,0.0,350.0,818.0,818,0,1224,5,1926.0,210.0,0,0,116,0,0,0,0,2042.0,93,15
54.0,7681,0.0,0.0,0.0,731.0,731.0,820,0,1343,7,1921.0,186.0,192,0,102,0,0,0,0,2074.0,98,69
77.0,8335,0.0,0.0,0.0,0.0,0.0,1124,0,1124,5,0.0,0.0,0,36,190,0,0,0,0,1124.0,65,65
82.0,11170,0.0,1216.0,0.0,0.0,1216.0,1298,0,2514,8,1990.0,693.0,0,0,0,0,0,0,0,3730.0,29,28
64.0,5587,186.0,1480.0,0.0,120.0,1600.0,1652,0,1652,5,2008.0,482.0,162,53,0,153,0,0,0,3252.0,11,11
160.0,15623,0.0,2096.0,0.0,300.0,2396.0,2411,0,4476,10,1996.0,813.0,171,78,0,0,0,555,0,6872.0,23,23
60.0,10800,0.0,821.0,0.0,299.0,1120.0,1130,0,1130,5,1970.0,720.0,229,0,0,0,0,0,0,2250.0,99,69
50.0,35133,226.0,1159.0,0.0,413.0,1572.0,1572,0,1572,5,1963.0,995.0,0,263,0,0,263,0,0,3144.0,56,56
60.0,9738,0.0,392.0,0.0,392.0,784.0,949,0,1221,7,1965.0,392.0,0,0,236,0,0,0,0,2005.0,95,69
107.0,10615,0.0,440.0,0.0,538.0,978.0,1014,0,1699,7,1920.0,420.0,0,74,0,0,0,0,0,2677.0,119,49
89.0,12461,0.0,1456.0,0.0,168.0,1624.0,1624,0,1624,5,1994.0,757.0,0,114,192,0,0,0,0,3248.0,25,24
68.0,8935,95.0,0.0,0.0,831.0,831.0,831,0,1660,7,2002.0,493.0,144,68,0,0,0,0,0,2491.0,17,17
60.0,7500,0.0,0.0,0.0,994.0,994.0,1028,0,1804,7,1999.0,442.0,140,60,0,0,0,0,0,2798.0,20,20
74.0,32463,149.0,1159.0,0.0,90.0,1249.0,1622,0,1622,7,1975.0,1356.0,439,0,0,0,0,0,0,2871.0,58,44
24.0,2645,456.0,0.0,0.0,776.0,776.0,764,0,1441,5,1999.0,492.0,206,0,0,0,0,0,0,2217.0,20,19
60.0,9600,0.0,0.0,0.0,702.0,702.0,842,0,1472,6,1925.0,250.0,0,0,84,0,0,0,0,2174.0,94,25
